አፍሪቃ	Afrika
2 December	2 december
1 December	1 december
3 December	3 december
7 December	7 december
5 December	5 december
8 December	8 december
10 December	10 december
6 December	6 december
9 December	9 december
4 December	4 december
1 February	1 februari
2 February	2 februari
ጨው	Natriumchloride
3 February	3 februari
ኩሩቭ	Kurów (powiat Puławski)
4 February	4 februari
5 February	5 februari
6 February	6 februari
7 February	7 februari
8 February	8 februari
9 February	9 februari
10 February	10 februari
የጥንተ ንጥር ጥናት	Scheikunde
14 February	14 februari
13 February	13 februari
15 February	15 februari
11 February	11 februari
12 February	12 februari
19 February	19 februari
17 February	17 februari
16 February	16 februari
18 February	18 februari
20 February	20 februari
21 February	21 februari
22 February	22 februari
23 February	23 februari
24 February	24 februari
25 February	25 februari
26 February	26 februari
27 እ.ኤ.አ.	27
27 February	27 februari
28 February	28 februari
11 December	11 december
29 February	29 februari
12 December	12 december
13 December	13 december
14 December	14 december
15 December	15 december
2 March	2 maart
3 March	3 maart
5 March	5 maart
1 March	1 maart
7 March	7 maart
8 March	8 maart
4 March	4 maart
10 March	10 maart
11 March	11 maart
6 March	6 maart
13 March	13 maart
9 March	9 maart
12 March	12 maart
15 March	15 maart
14 March	14 maart
16 December	16 december
17 December	17 december
16 March	16 maart
17 March	17 maart
18 March	18 maart
19 March	19 maart
1989 እ.ኤ.አ.	1989
1988 እ.ኤ.አ.	1988
20 March	20 maart
1987 እ.ኤ.አ.	1987
1986 እ.ኤ.አ.	1986
1985 እ.ኤ.አ.	1985
1984 እ.ኤ.አ.	1984
21 March	21 maart
1983 እ.ኤ.አ.	1983
22 March	22 maart
1982 እ.ኤ.አ.	1982
1981 እ.ኤ.አ.	1981
18 December	18 december
1980 እ.ኤ.አ.	1980
23 March	23 maart
ሞቃዲሾ	Mogadishu
19 December	19 december
24 March	24 maart
25 March	25 maart
20 December	20 december
26 March	26 maart
27 March	27 maart
28 March	28 maart
29 March	29 maart
30 March	30 maart
31 March	31 maart
ናሶ	Nassau (Bahama's)
ሳና	Sanaa
1970 እ.ኤ.አ.	1970
1971 እ.ኤ.አ.	1971
1972 እ.ኤ.አ.	1972
1973 እ.ኤ.አ.	1973
1974 እ.ኤ.አ.	1974
1975 እ.ኤ.አ.	1975
1976 እ.ኤ.አ.	1976
1977 እ.ኤ.አ.	1977
1978 እ.ኤ.አ.	1978
1979 እ.ኤ.አ.	1979
1969 እ.ኤ.አ.	1969
15 April	15 april
13 April	13 april
12 April	12 april
14 April	14 april
11 April	11 april
10 April	10 april
8 April	8 april
9 April	9 april
7 April	7 april
6 April	6 april
5 April	5 april
4 April	4 april
3 April	3 april
1 April	1 april
2 April	2 april
16 April	16 april
17 April	17 april
18 April	18 april
19 April	19 april
20 April	20 april
21 April	21 april
22 April	22 april
23 April	23 april
24 April	24 april
25 April	25 april
26 April	26 april
27 April	27 april
28 April	28 april
29 April	29 april
30 April	30 april
1 May	1 mei
2 May	2 mei
3 May	3 mei
4 May	4 mei
5 May	5 mei
6 May	6 mei
7 May	7 mei
8 May	8 mei
9 May	9 mei
10 May	10 mei
11 May	11 mei
12 May	12 mei
13 May	13 mei
14 May	14 mei
15 May	15 mei
16 May	16 mei
17 May	17 mei
18 May	18 mei
19 May	19 mei
20 May	20 mei
21 May	21 mei
22 May	22 mei
23 May	23 mei
24 May	24 mei
25 May	25 mei
26 May	26 mei
27 May	27 mei
28 May	28 mei
29 May	29 mei
30 May	30 mei
31 May	31 mei
21 December	21 december
ላዚዮ	SS Lazio
14 June	14 juni
15 June	15 juni
13 June	13 juni
10 June	10 juni
7 June	7 juni
11 June	11 juni
9 June	9 juni
12 June	12 juni
6 June	6 juni
8 June	8 juni
5 June	5 juni
3 June	3 juni
2 June	2 juni
1 June	1 juni
4 June	4 juni
ናፖሊ	Napels (stad)
22 December	22 december
1968 እ.ኤ.አ.	1968
1967 እ.ኤ.አ.	1967
1966 እ.ኤ.አ.	1966
1965 እ.ኤ.አ.	1965
1964 እ.ኤ.አ.	1964
16 June	16 juni
30 June	30 juni
29 June	29 juni
28 June	28 juni
26 June	26 juni
25 June	25 juni
22 June	22 juni
27 June	27 juni
24 June	24 juni
20 June	20 juni
23 June	23 juni
19 June	19 juni
18 June	18 juni
21 June	21 juni
17 June	17 juni
ዩ.ኤስ. ቺታ ዲ ፓሌርሞ	US Palermo
23 December	23 december
15 July	15 juli
13 July	13 juli
12 July	12 juli
10 July	10 juli
9 July	9 juli
14 July	14 juli
8 July	8 juli
7 July	7 juli
6 July	6 juli
5 July	5 juli
2 July	2 juli
4 July	4 juli
3 July	3 juli
1 July	1 juli
11 July	11 juli
24 December	24 december
31 July	31 juli
30 July	30 juli
29 July	29 juli
28 July	28 juli
27 July	27 juli
25 July	25 juli
24 July	24 juli
23 July	23 juli
26 July	26 juli
22 July	22 juli
19 July	19 juli
21 July	21 juli
20 July	20 juli
17 July	17 juli
18 July	18 juli
16 July	16 juli
እግር ኳስ	Voetbal
25 December	25 december
1963 እ.ኤ.አ.	1963
26 December	26 december
1962 እ.ኤ.አ.	1962
14 August	14 augustus
15 August	15 augustus
13 August	13 augustus
12 August	12 augustus
11 August	11 augustus
10 August	10 augustus
8 August	8 augustus
7 August	7 augustus
9 August	9 augustus
5 August	5 augustus
4 August	4 augustus
2 August	2 augustus
3 August	3 augustus
6 August	6 augustus
1 August	1 augustus
27 December	27 december
ማድሪድ	Madrid (stad)
16 August	16 augustus
ኮካ ኮላ	Coca-Cola
29 August	29 augustus
28 August	28 augustus
30 August	30 augustus
25 August	25 augustus
26 August	26 augustus
23 August	23 augustus
27 August	27 augustus
21 August	21 augustus
20 August	20 augustus
24 August	24 augustus
18 August	18 augustus
17 August	17 augustus
22 August	22 augustus
19 August	19 augustus
31 August	31 augustus
ማይክል ጃክሰን	Michael Jackson
28 December	28 december
ቦጎታ	Bogota (stad)
ብራዚሊያ	Brasilia
15 September	15 september
14 September	14 september
13 September	13 september
12 September	12 september
8 September	8 september
11 September	11 september
7 September	7 september
10 September	10 september
5 September	5 september
4 September	4 september
9 September	9 september
2 September	2 september
6 September	6 september
1 September	1 september
3 September	3 september
29 December	29 december
ሊማ	Lima (stad)
30 September	30 september
29 September	29 september
28 September	28 september
27 September	27 september
26 September	26 september
25 September	25 september
ሳንቲያጎ	Santiago (Chili)
23 September	23 september
22 September	22 september
24 September	24 september
21 September	21 september
20 September	20 september
18 September	18 september
17 September	17 september
19 September	19 september
16 September	16 september
ኪቶ	Quito
30 December	30 december
31 December	31 december
1 October	1 oktober
15 October	15 oktober
12 October	12 oktober
10 October	10 oktober
14 October	14 oktober
9 October	9 oktober
8 October	8 oktober
13 October	13 oktober
7 October	7 oktober
11 October	11 oktober
6 October	6 oktober
4 October	4 oktober
5 October	5 oktober
3 October	3 oktober
2 October	2 oktober
አሱንሲዮን	Asuncion (stad)
ፍየል	Geit
31 October	31 oktober
30 October	30 oktober
29 October	29 oktober
28 October	28 oktober
26 October	26 oktober
25 October	25 oktober
24 October	24 oktober
27 October	27 oktober
22 October	22 oktober
23 October	23 oktober
20 October	20 oktober
21 October	21 oktober
19 October	19 oktober
17 October	17 oktober
16 October	16 oktober
18 October	18 oktober
ሬገንስቡርግ	Regensburg (stad)
አርነት	Vrijheid (filosofie)
15 November	15 november
14 November	14 november
13 November	13 november
12 November	12 november
11 November	11 november
10 November	10 november
7 November	7 november
8 November	8 november
9 November	9 november
6 November	6 november
5 November	5 november
4 November	4 november
3 November	3 november
2 November	2 november
1 November	1 november
ፓራማሪቦ	Paramaribo
30 November	30 november
29 November	29 november
28 November	28 november
27 November	27 november
26 November	26 november
25 November	25 november
23 November	23 november
24 November	24 november
21 November	21 november
20 November	20 november
22 November	22 november
19 November	19 november
18 November	18 november
17 November	17 november
16 November	16 november
ካትማንዱ	Kathmandu (stad)
ቤልሞፓን	Belmopan
ሳን ሆዜ	San José (Costa Rica)
ሳን ሳልቫዶር	San Salvador (stad)
ካንበራ	Canberra
ሲድኒ	Sydney
አረንጓዴ	Groen (kleur)
ትሪር	Trier
መልበርን	Melbourne
ቀይ	Rood (kleur)
ከባቢ አየር	Aardatmosfeer
ቴጉሲጋልፓ	Tegucigalpa
ማናጓ	Managua (stad)
ፓናማ ከተማ	Panama-Stad
ዛዳር	Zadar (plaats)
አባይ ወንዝ (ናይል)	Nijl
ማኬንዚ ወንዝ	Mackenzie (rivier)
ኮንጎ ወንዝ	Kongo (rivier)
ራባት	Rabat (Marokko)
አልጀርስ	Algiers
ቱኒስ	Tunis
ትሪፖሊ	Tripoli (Libië)
ቴህራን	Teheran
አዲስ አበባ	Addis Abeba
ጃካርታ	Jakarta
አንካራ	Ankara
አስመራ	Asmara
ንጃመና	Ndjamena
ኒያሜ	Niamey
ኑዋክሾት	Nouakchott (stad)
ሪያድ	Riyad (stad)
1961 እ.ኤ.አ.	1961
ባማኮ	Bamako
በልግራድ	Belgrado
ዳካር	Dakar
ባንጁል	Banjul
ቢሳው	Bissau (Guinee-Bissau)
ሞንሮቪያ	Monrovia (Liberia)
ፕራያ	Praia
1960 እ.ኤ.አ.	1960
አክራ	Accra
ደማስቆ	Damascus
ያሙሱክሮ	Yamoussoukro
ጊያን	Frans-Guyana
ዋጋዱጉ	Ouagadougou
ፍሪታውን	Freetown
አማዞን ወንዝ	Amazone (rivier)
አቡጃ	Abuja
ሎሜ	Lomé
ፖርቶ ኖቮ	Porto-Novo
አማን	Amman (stad)
ያዉንዴ	Yaoundé
ማላቦ	Malabo
ቤይሩት	Beiroet
ሊብረቪል	Libreville
መስከት	Masqat
ባንጊ	Bangui (Centraal-Afrikaanse Republiek)
ኪንሻሳ	Kinshasa
ብራዛቪል	Brazzaville
ቩርምዝ	Worms (stad)
ቡጁምቡራ	Bujumbura
ሌፍኮዚያ	Nicosia (Cyprus)
ኪጋሊ	Kigali (stad)
ዶሃ	Doha
ዶዶማ	Dodoma (stad)
ናይሮቢ	Nairobi
ሊሎንጔ	Lilongwe (stad)
ሉሳካ	Lusaka (stad)
ማናማ	Manama (stad)
ማፑቶ	Maputo (stad)
ካምፓላ	Kampala
ሏንዳ	Luanda (stad)
ሞሮኒ	Moroni (Comoren)
ምባባኔ	Mbabane
መሴሩ	Maseru (stad)
አንታናናሪቮ	Antananarivo (stad)
ጋበሮኔ	Gaborone
ሀራሬ	Harare
ፕሪቶሪያ	Pretoria
ፖርት ሉዊስ	Port Louis (stad)
ሳን ቶሜ	Sao Tomé (stad)
ዊንድሁክ	Windhoek
ውክፔዲያ:የመልመጃ ሠሌዳ	Wikipedia:Zandbak
ቪክቶሪያ፥ ሲሸልስ	Victoria (Seychellen)
ላፕቶፕ	Laptop
አልጀብራ	Algebra
ዶርማገን	Dormagen
ወንዝ	Rivier
ኦዛስኩ	Osasco (Brazilië)
ግላዝጎ	Glasgow
ኮንስታንጽ ሃይቅ	Bodenmeer
ዶንግ ሆይ አይሮፕላን ማረፊያ	Luchthaven Đồng Hới
ፓሣው	Passau (stad)
ራዲዮ ሞገድ	Radiogolf
ኩሪቺባ	Curitiba (gemeente)
ዝቺዩፋሉ	Zichyújfalu
አና ፍራንክ	Anne Frank
አሪያሪ	Malagassische ariary
መለጠፊያ:Location map ቱርክ	Sjabloon:Positiekaart Turkije
ኮንግ-ፉጸ	Confucius
መሪሊን መንሮ	Marilyn Monroe
ኮርብን ብሉ	Corbin Bleu
መደብ:ሒሳብ	Categorie:Wiskunde
መደብ:ሰው ሠራሽ ቋንቋዎች	Categorie:Kunsttaal
ፋሮ ደሴቶች	Faeröer
1488 እ.ኤ.አ.	1488
ዩሮ	Euro
የአሜሪካ ዶላር	Amerikaanse dollar
ሜድትራኒያን ባሕር	Middellandse Zee
ኸርማን መልቪል	Herman Melville
ክርስትና	Christendom
1004 እ.ኤ.አ.	1004
ጋሮን ወንዝ	Garonne
ስያትል	Seattle
ጋንጅስ	Ganges (rivier)
ሩዝ	Rijst
አሕጉር	Continent
ወፍ	Vogels
ዋና ከተማ	Hoofdstad
ሞንዞን	Monzón
ጉጃራቲ	Gujarati (taal)
ፖርቱጊዝኛ	Portugees
ሙስታፋ ኬማል አታቱርክ	Mustafa Kemal Atatürk
1948 እ.ኤ.አ.	1948
1949 እ.ኤ.አ.	1949
አልማዛን	Almazán (gemeente)
ቀቿ	Quechua (taal)
1956 እ.ኤ.አ.	1956
1200 እ.ኤ.አ.	1200
1201 እ.ኤ.አ.	1201
1202 እ.ኤ.አ.	1202
1203 እ.ኤ.አ.	1203
1204 እ.ኤ.አ.	1204
1205 እ.ኤ.አ.	1205
1206 እ.ኤ.አ.	1206
1941 እ.ኤ.አ.	1941
1207 እ.ኤ.አ.	1207
1208 እ.ኤ.አ.	1208
1945 እ.ኤ.አ.	1945
1209 እ.ኤ.አ.	1209
1210 እ.ኤ.አ.	1210
1211 እ.ኤ.አ.	1211
1958 እ.ኤ.አ.	1958
1212 እ.ኤ.አ.	1212
1926 እ.ኤ.አ.	1926
1213 እ.ኤ.አ.	1213
1947 እ.ኤ.አ.	1947
1944 እ.ኤ.አ.	1944
1952 እ.ኤ.አ.	1952
ቢል ጌትስ	Bill Gates
ጃፓንኛ	Japans
መዝገበ ዕውቀት	Encyclopedie
ዋናው ገጽ	Hoofdpagina
1959 እ.ኤ.አ.	1959
1957 እ.ኤ.አ.	1957
1214 እ.ኤ.አ.	1214
1215 እ.ኤ.አ.	1215
1216 እ.ኤ.አ.	1216
ጎልፍ	Golf (sport)
1217 እ.ኤ.አ.	1217
1218 እ.ኤ.አ.	1218
1219 እ.ኤ.አ.	1219
1220 እ.ኤ.አ.	1220
1221 እ.ኤ.አ.	1221
1222 እ.ኤ.አ.	1222
1223 እ.ኤ.አ.	1223
1224 እ.ኤ.አ.	1224
1225 እ.ኤ.አ.	1225
1226 እ.ኤ.አ.	1226
1227 እ.ኤ.አ.	1227
1228 እ.ኤ.አ.	1228
1229 እ.ኤ.አ.	1229
1230 እ.ኤ.አ.	1230
ያንግ-ጸ ወንዝ	Jangtsekiang
1231 እ.ኤ.አ.	1231
1232 እ.ኤ.አ.	1232
1233 እ.ኤ.አ.	1233
ኡድሙርቲያ	Oedmoertië
1234 እ.ኤ.አ.	1234
1235 እ.ኤ.አ.	1235
1236 እ.ኤ.አ.	1236
1237 እ.ኤ.አ.	1237
1238 እ.ኤ.አ.	1238
1239 እ.ኤ.አ.	1239
1240 እ.ኤ.አ.	1240
1241 እ.ኤ.አ.	1241
1242 እ.ኤ.አ.	1242
1243 እ.ኤ.አ.	1243
1244 እ.ኤ.አ.	1244
1245 እ.ኤ.አ.	1245
1246 እ.ኤ.አ.	1246
ኬፕ ታውን	Kaapstad
ደርባን	Durban (Zuid-Afrika)
1247 እ.ኤ.አ.	1247
1248 እ.ኤ.አ.	1248
ካስፒያን ባሕር	Kaspische Zee
1249 እ.ኤ.አ.	1249
1250 እ.ኤ.አ.	1250
1251 እ.ኤ.አ.	1251
1252 እ.ኤ.አ.	1252
1253 እ.ኤ.አ.	1253
1254 እ.ኤ.አ.	1254
1255 እ.ኤ.አ.	1255
1256 እ.ኤ.አ.	1256
1257 እ.ኤ.አ.	1257
1258 እ.ኤ.አ.	1258
1259 እ.ኤ.አ.	1259
1260 እ.ኤ.አ.	1260
1261 እ.ኤ.አ.	1261
1262 እ.ኤ.አ.	1262
1263 እ.ኤ.አ.	1263
1264 እ.ኤ.አ.	1264
1265 እ.ኤ.አ.	1265
1266 እ.ኤ.አ.	1266
1267 እ.ኤ.አ.	1267
1268 እ.ኤ.አ.	1268
1269 እ.ኤ.አ.	1269
1270 እ.ኤ.አ.	1270
1271 እ.ኤ.አ.	1271
1272 እ.ኤ.አ.	1272
1273 እ.ኤ.አ.	1273
1274 እ.ኤ.አ.	1274
1275 እ.ኤ.አ.	1275
1276 እ.ኤ.አ.	1276
1277 እ.ኤ.አ.	1277
1278 እ.ኤ.አ.	1278
1279 እ.ኤ.አ.	1279
1280 እ.ኤ.አ.	1280
1281 እ.ኤ.አ.	1281
1282 እ.ኤ.አ.	1282
1283 እ.ኤ.አ.	1283
1284 እ.ኤ.አ.	1284
1285 እ.ኤ.አ.	1285
1286 እ.ኤ.አ.	1286
1287 እ.ኤ.አ.	1287
1288 እ.ኤ.አ.	1288
1289 እ.ኤ.አ.	1289
1290 እ.ኤ.አ.	1290
1291 እ.ኤ.አ.	1291
1292 እ.ኤ.አ.	1292
1293 እ.ኤ.አ.	1293
1294 እ.ኤ.አ.	1294
1295 እ.ኤ.አ.	1295
1296 እ.ኤ.አ.	1296
1297 እ.ኤ.አ.	1297
1298 እ.ኤ.አ.	1298
1299 እ.ኤ.አ.	1299
ሳልቫዶር ዳሊ	Salvador Dalí
አልብረሕት ዲውረር	Albrecht Dürer
ቪንሰንት ቫን ጎ	Vincent van Gogh
ማይክል አንጄሎ ቡናሮቲ	Michelangelo Buonarroti
ፓብሎ ፒካሶ	Pablo Picasso
ራፋኤሎ ሳንዚዮ	Rafaël (kunstenaar)
ረምብራንት	Rembrandt van Rijn
ፍራንክ ሎይድ ራይት	Frank Lloyd Wright
1300 እ.ኤ.አ.	1300
1301 እ.ኤ.አ.	1301
1302 እ.ኤ.አ.	1302
1303 እ.ኤ.አ.	1303
1304 እ.ኤ.አ.	1304
1305 እ.ኤ.አ.	1305
ማርስበርግ	Marsberg
ነነዌ	Ninive
ሚጌል ዴ ሴርቫንቴስ	Miguel de Cervantes
ባቢሎን	Babylon (stad)
አንቶን ቼኾቭ	Anton Tsjechov
ቻርልስ ዲከንስ	Charles Dickens
ኢያሪኮ	Jericho
ኡር	Ur (Sumer)
ካታሎኒያ	Catalonië
1306 እ.ኤ.አ.	1306
1307 እ.ኤ.አ.	1307
1308 እ.ኤ.አ.	1308
1309 እ.ኤ.አ.	1309
1310 እ.ኤ.አ.	1310
1311 እ.ኤ.አ.	1311
1312 እ.ኤ.አ.	1312
1313 እ.ኤ.አ.	1313
አዶልፍ ትዬር	Adolphe Thiers
1314 እ.ኤ.አ.	1314
1315 እ.ኤ.አ.	1315
ኤብላ	Ebla
1316 እ.ኤ.አ.	1316
1317 እ.ኤ.አ.	1317
1318 እ.ኤ.አ.	1318
1319 እ.ኤ.አ.	1319
1320 እ.ኤ.አ.	1320
1321 እ.ኤ.አ.	1321
1322 እ.ኤ.አ.	1322
1323 እ.ኤ.አ.	1323
1324 እ.ኤ.አ.	1324
1325 እ.ኤ.አ.	1325
1326 እ.ኤ.አ.	1326
ጴጥራ	Petra (historische stad)
1327 እ.ኤ.አ.	1327
1328 እ.ኤ.አ.	1328
መካ	Mekka
ቼ ጌቫራ	Che Guevara
ኖቫክ ጆኮቪች	Novak Đoković
ካናሪያስ ደሴቶች	Canarische Eilanden
ማው ፀ-ቶንግ	Mao Zedong
አክሱም	Aksum (stad)
ቶሌዶ	Toledo (Spanje)
ካቡል	Kabul (stad)
ጋብሬል ጋርሲያ ማርኬዝ	Gabriel García Márquez
ዮሐን ቮልፍጋንግ ቮን ግውተ	Johann Wolfgang von Goethe
ፍልስፍና	Filosofie
1329 እ.ኤ.አ.	1329
ጄምስ ብራውን	James Brown
መደብ:ለማጥፋት የቀረቡ ገጾች	Categorie:Wikipedia:Nuweg
ፒያኖ	Piano (instrument)
1330 እ.ኤ.አ.	1330
1331 እ.ኤ.አ.	1331
1332 እ.ኤ.አ.	1332
ጥሩነሽ ዲባባ	Tirunesh Dibaba
1333 እ.ኤ.አ.	1333
1334 እ.ኤ.አ.	1334
1335 እ.ኤ.አ.	1335
1336 እ.ኤ.አ.	1336
1337 እ.ኤ.አ.	1337
1338 እ.ኤ.አ.	1338
1339 እ.ኤ.አ.	1339
1340 እ.ኤ.አ.	1340
1341 እ.ኤ.አ.	1341
1342 እ.ኤ.አ.	1342
1343 እ.ኤ.አ.	1343
1344 እ.ኤ.አ.	1344
1345 እ.ኤ.አ.	1345
1346 እ.ኤ.አ.	1346
1347 እ.ኤ.አ.	1347
1348 እ.ኤ.አ.	1348
1349 እ.ኤ.አ.	1349
1350 እ.ኤ.አ.	1350
ሻይ	Thee (drank)
ማርኮ ፖሎ	Marco Polo
1351 እ.ኤ.አ.	1351
ኤቢ ከማርጎ	Hebe Camargo
1400 እ.ኤ.አ.	1400
1401 እ.ኤ.አ.	1401
1352 እ.ኤ.አ.	1352
1402 እ.ኤ.አ.	1402
1353 እ.ኤ.አ.	1353
1403 እ.ኤ.አ.	1403
1354 እ.ኤ.አ.	1354
1404 እ.ኤ.አ.	1404
1355 እ.ኤ.አ.	1355
1405 እ.ኤ.አ.	1405
1500 እ.ኤ.አ.	1500
1406 እ.ኤ.አ.	1406
1356 እ.ኤ.አ.	1356
1501 እ.ኤ.አ.	1501
1407 እ.ኤ.አ.	1407
1357 እ.ኤ.አ.	1357
1502 እ.ኤ.አ.	1502
1408 እ.ኤ.አ.	1408
1358 እ.ኤ.አ.	1358
1503 እ.ኤ.አ.	1503
1359 እ.ኤ.አ.	1359
1409 እ.ኤ.አ.	1409
1504 እ.ኤ.አ.	1504
1360 እ.ኤ.አ.	1360
1410 እ.ኤ.አ.	1410
1505 እ.ኤ.አ.	1505
1506 እ.ኤ.አ.	1506
1411 እ.ኤ.አ.	1411
1361 እ.ኤ.አ.	1361
1507 እ.ኤ.አ.	1507
1412 እ.ኤ.አ.	1412
1362 እ.ኤ.አ.	1362
1413 እ.ኤ.አ.	1413
1508 እ.ኤ.አ.	1508
1363 እ.ኤ.አ.	1363
1509 እ.ኤ.አ.	1509
1414 እ.ኤ.አ.	1414
1510 እ.ኤ.አ.	1510
1415 እ.ኤ.አ.	1415
1364 እ.ኤ.አ.	1364
1511 እ.ኤ.አ.	1511
1416 እ.ኤ.አ.	1416
1365 እ.ኤ.አ.	1365
1512 እ.ኤ.አ.	1512
1417 እ.ኤ.አ.	1417
1366 እ.ኤ.አ.	1366
Horace	Horatius
1513 እ.ኤ.አ.	1513
1418 እ.ኤ.አ.	1418
1367 እ.ኤ.አ.	1367
1514 እ.ኤ.አ.	1514
1419 እ.ኤ.አ.	1419
1368 እ.ኤ.አ.	1368
1515 እ.ኤ.አ.	1515
1420 እ.ኤ.አ.	1420
1369 እ.ኤ.አ.	1369
1516 እ.ኤ.አ.	1516
1421 እ.ኤ.አ.	1421
ለዘብተኝነት	Liberalisme
1370 እ.ኤ.አ.	1370
ምዕራባዊ ሣህራ	Westelijke Sahara
1371 እ.ኤ.አ.	1371
1372 እ.ኤ.አ.	1372
1373 እ.ኤ.አ.	1373
1422 እ.ኤ.አ.	1422
1517 እ.ኤ.አ.	1517
1423 እ.ኤ.አ.	1423
1518 እ.ኤ.አ.	1518
1374 እ.ኤ.አ.	1374
1424 እ.ኤ.አ.	1424
1375 እ.ኤ.አ.	1375
1519 እ.ኤ.አ.	1519
1376 እ.ኤ.አ.	1376
1425 እ.ኤ.አ.	1425
1520 እ.ኤ.አ.	1520
1521 እ.ኤ.አ.	1521
1377 እ.ኤ.አ.	1377
1426 እ.ኤ.አ.	1426
ሂለሪ ሮድሃም ክሊንተን	Hillary Clinton
1522 እ.ኤ.አ.	1522
1523 እ.ኤ.አ.	1523
1427 እ.ኤ.አ.	1427
1378 እ.ኤ.አ.	1378
1524 እ.ኤ.አ.	1524
1525 እ.ኤ.አ.	1525
1428 እ.ኤ.አ.	1428
1379 እ.ኤ.አ.	1379
1526 እ.ኤ.አ.	1526
1429 እ.ኤ.አ.	1429
1380 እ.ኤ.አ.	1380
1381 እ.ኤ.አ.	1381
1382 እ.ኤ.አ.	1382
1383 እ.ኤ.አ.	1383
1430 እ.ኤ.አ.	1430
1431 እ.ኤ.አ.	1431
ኢንዲያናፖሊስ	Indianapolis
1384 እ.ኤ.አ.	1384
1432 እ.ኤ.አ.	1432
1385 እ.ኤ.አ.	1385
1386 እ.ኤ.አ.	1386
1433 እ.ኤ.አ.	1433
1387 እ.ኤ.አ.	1387
1434 እ.ኤ.አ.	1434
1435 እ.ኤ.አ.	1435
1388 እ.ኤ.አ.	1388
1436 እ.ኤ.አ.	1436
1389 እ.ኤ.አ.	1389
1437 እ.ኤ.አ.	1437
1390 እ.ኤ.አ.	1390
1438 እ.ኤ.አ.	1438
1391 እ.ኤ.አ.	1391
1439 እ.ኤ.አ.	1439
1392 እ.ኤ.አ.	1392
1440 እ.ኤ.አ.	1440
1393 እ.ኤ.አ.	1393
1394 እ.ኤ.አ.	1394
1395 እ.ኤ.አ.	1395
1441 እ.ኤ.አ.	1441
1396 እ.ኤ.አ.	1396
1397 እ.ኤ.አ.	1397
1442 እ.ኤ.አ.	1442
1527 እ.ኤ.አ.	1527
1528 እ.ኤ.አ.	1528
1398 እ.ኤ.አ.	1398
1443 እ.ኤ.አ.	1443
1444 እ.ኤ.አ.	1444
1529 እ.ኤ.አ.	1529
1399 እ.ኤ.አ.	1399
1445 እ.ኤ.አ.	1445
ቦይንግ 787 ድሪምላይነር	Boeing 787
1530 እ.ኤ.አ.	1530
1446 እ.ኤ.አ.	1446
1531 እ.ኤ.አ.	1531
1447 እ.ኤ.አ.	1447
1532 እ.ኤ.አ.	1532
1448 እ.ኤ.አ.	1448
1533 እ.ኤ.አ.	1533
1449 እ.ኤ.አ.	1449
1534 እ.ኤ.አ.	1534
1450 እ.ኤ.አ.	1450
1535 እ.ኤ.አ.	1535
1451 እ.ኤ.አ.	1451
1536 እ.ኤ.አ.	1536
1452 እ.ኤ.አ.	1452
1537 እ.ኤ.አ.	1537
1453 እ.ኤ.አ.	1453
1538 እ.ኤ.አ.	1538
1454 እ.ኤ.አ.	1454
1539 እ.ኤ.አ.	1539
1455 እ.ኤ.አ.	1455
1540 እ.ኤ.አ.	1540
መደብ:ሥነ ፈለክ	Categorie:Astronomie
ሶረን ኬርከጋርድ	Søren Kierkegaard
1541 እ.ኤ.አ.	1541
1456 እ.ኤ.አ.	1456
1457 እ.ኤ.አ.	1457
1542 እ.ኤ.አ.	1542
1458 እ.ኤ.አ.	1458
1543 እ.ኤ.አ.	1543
1459 እ.ኤ.አ.	1459
1544 እ.ኤ.አ.	1544
1460 እ.ኤ.አ.	1460
1545 እ.ኤ.አ.	1545
1461 እ.ኤ.አ.	1461
1546 እ.ኤ.አ.	1546
የፈረንሳይ አብዮት	Franse Revolutie
1462 እ.ኤ.አ.	1462
1547 እ.ኤ.አ.	1547
1463 እ.ኤ.አ.	1463
1548 እ.ኤ.አ.	1548
1464 እ.ኤ.አ.	1464
1549 እ.ኤ.አ.	1549
ናርቦን፣ ፈረንሳይ	Narbonne
1465 እ.ኤ.አ.	1465
1550 እ.ኤ.አ.	1550
1466 እ.ኤ.አ.	1466
1551 እ.ኤ.አ.	1551
1467 እ.ኤ.አ.	1467
1468 እ.ኤ.አ.	1468
1552 እ.ኤ.አ.	1552
1469 እ.ኤ.አ.	1469
1553 እ.ኤ.አ.	1553
1470 እ.ኤ.አ.	1470
1554 እ.ኤ.አ.	1554
1471 እ.ኤ.አ.	1471
1555 እ.ኤ.አ.	1555
ሰሐራ በረሓ	Sahara
1472 እ.ኤ.አ.	1472
1556 እ.ኤ.አ.	1556
1473 እ.ኤ.አ.	1473
1557 እ.ኤ.አ.	1557
1474 እ.ኤ.አ.	1474
1558 እ.ኤ.አ.	1558
ስትራዝቡርግ	Straatsburg
ጊታር	Gitaar
1475 እ.ኤ.አ.	1475
1559 እ.ኤ.አ.	1559
1476 እ.ኤ.አ.	1476
1560 እ.ኤ.አ.	1560
1477 እ.ኤ.አ.	1477
1478 እ.ኤ.አ.	1478
1561 እ.ኤ.አ.	1561
1479 እ.ኤ.አ.	1479
1562 እ.ኤ.አ.	1562
1480 እ.ኤ.አ.	1480
1563 እ.ኤ.አ.	1563
1481 እ.ኤ.አ.	1481
1564 እ.ኤ.አ.	1564
1482 እ.ኤ.አ.	1482
1565 እ.ኤ.አ.	1565
1483 እ.ኤ.አ.	1483
